"","ID","Beta","HR","pvalue","GP1","GP2","Hr-Inv-lst","Concordance","Std_Error","ENSEMBL_clean","Gene_Symbol","Gene_Name"
"ENSG00000118855.21","ENSG00000118855.21",0.37116899464585,1.44942799826182,0.0202063059392588,"81","140","0.689927337680257",0.531068168472749,0.0220030612051126,"ENSG00000118855","MFSD1","major facilitator superfamily domain containing 1"
"ENSG00000135956.9","ENSG00000135956.9",0.363046898139302,1.43770328326902,0.0242451037695463,"146","75","0.695553812554577",0.528452463566967,0.0204389812633096,"ENSG00000135956","TMEM127","transmembrane protein 127"
"ENSG00000165169.11","ENSG00000165169.11",1.68245970324751,5.37876989106758,0.0182732420077945,"10","211","0.185916114697653",0.523140981156248,0.00823311090075556,"ENSG00000165169","DYNLT3","dynein light chain Tctex-type 3"
"ENSG00000183876.9","ENSG00000183876.9",0.408447516633212,1.50448029049493,0.0422415837765079,"42","179","0.664681356291501",0.537473976405274,0.0167786353855985,"ENSG00000183876","ARSI","arylsulfatase family member I"
"ENSG00000133401.16","ENSG00000133401.16",0.562826109576432,1.75562709042404,0.0388439927569876,"21","200","0.569597043389476",0.523327817220947,0.0140098637801821,"ENSG00000133401","PDZD2","PDZ domain containing 2"
"ENSG00000148110.16","ENSG00000148110.16",0.383758423127373,1.46779081453421,0.0121762204991979,"112","109","0.681295992656379",0.55055250093418,0.0219044673197511,"ENSG00000148110","SLC71A2","solute carrier family 71 member 2"
"ENSG00000091490.11","ENSG00000091490.11",0.533570419196449,1.70500905094998,0.00917724267185561,"40","181","0.586507150471039",0.535445470559974,0.0181618647803337,"ENSG00000091490","SEL1L3","SEL1L family member 3"
"ENSG00000159202.18","ENSG00000159202.18",0.3296993973876,1.39055006264958,0.0364941312257261,"142","79","0.719139876269236",0.537580739870816,0.0212822534521253,"ENSG00000159202","UBE2Z","ubiquitin conjugating enzyme E2 Z"
"ENSG00000186501.14","ENSG00000186501.14",2.02055542548654,7.54251307444827,0.0470472492830395,"220","1","0.132581805312038",0.504297229488069,0.00427213994556763,"ENSG00000186501","TMEM222","transmembrane protein 222"
"ENSG00000064961.19","ENSG00000064961.19",-0.420053225051064,0.65701184939518,0.0180746081360683,"167","54","1.52204256425597",0.54745636043346,0.0184723691803732,"ENSG00000064961","HMG20B","high mobility group 20B"
"ENSG00000116815.16","ENSG00000116815.16",1.20226564182142,3.32764764622839,0.039761807595205,"8","213","0.300512586160802",0.517322372284204,0.00787785214212528,"ENSG00000116815","CD58","CD58 molecule"
"ENSG00000104723.21","ENSG00000104723.21",0.427599858601868,1.53357231240944,0.0296474618229623,"187","34","0.652072283718315",0.532269257460097,0.0165022540324161,"ENSG00000104723","TUSC3","tumor suppressor candidate 3"
"ENSG00000134910.14","ENSG00000134910.14",0.528402159338497,1.69621985310765,0.0150777006730019,"191","30","0.589546218414964",0.542144878022741,0.0175403374407824,"ENSG00000134910","STT3A","STT3 oligosaccharyltransferase complex catalytic subunit A"
"ENSG00000255717.7","ENSG00000255717.7",-0.391009030177712,0.676374048233857,0.0467707183725884,"176","45","1.47847186421654",0.536833395612022,0.0175969592083992,"ENSG00000255717","SNHG1","small nucleolar RNA host gene 1"
"ENSG00000136274.9","ENSG00000136274.9",0.36795244078027,1.44477332504788,0.0207179715308702,"84","137","0.692150099024608",0.540703571237922,0.0217630713300653,"ENSG00000136274","NACAD","NAC alpha domain containing"
"ENSG00000147649.10","ENSG00000147649.10",0.451859364180115,1.57123096168415,0.00797316127622049,"158","63","0.636443670208823",0.550152137938397,0.0198631454465802,"ENSG00000147649","MTDH","metadherin"
"ENSG00000169764.16","ENSG00000169764.16",0.925988951890128,2.52436350037368,0.0141107505651015,"12","209","0.396139462423684",0.520498585384082,0.0110323224427948,"ENSG00000169764","UGP2","UDP-glucose pyrophosphorylase 2"
"ENSG00000197921.6","ENSG00000197921.6",-0.342372264963547,0.710083816174993,0.0412517671053401,"157","64","1.4082844549066",0.539635936582501,0.0197066406496966,"ENSG00000197921","HES5","hes family bHLH transcription factor 5"
"ENSG00000165689.17","ENSG00000165689.17",-0.374509182329152,0.687626695312209,0.0401344272899822,"170","51","1.45427745434747",0.533416964714675,0.0186339574882065,"ENSG00000165689","ENTR1","endosome associated trafficking regulator 1"
"ENSG00000089169.15","ENSG00000089169.15",0.33315292805815,1.39536067195197,0.0287111873684289,"112","109","0.716660588262889",0.536726632146479,0.0222177629866185,"ENSG00000089169","RPH3A","rabphilin 3A"
"ENSG00000180901.11","ENSG00000180901.11",0.411349310915606,1.50885232310161,0.0254867107682192,"54","167","0.662755383472114",0.527731810174558,0.019444833861875,"ENSG00000180901","KCTD2","potassium channel tetramerization domain containing 2"
"ENSG00000155438.12","ENSG00000155438.12",-1.40555415915006,0.245231121721685,0.0160055430647941,"213","8","4.07778585759971",0.524448833609139,0.00908484652510191,"ENSG00000155438","NIFK","nucleolar protein interacting with the FHA domain of MKI67"
"ENSG00000108861.9","ENSG00000108861.9",0.575563053466249,1.77813142817121,0.010023361626887,"32","189","0.562388125060299",0.542652004484065,0.0148742452967125,"ENSG00000108861","DUSP3","dual specificity phosphatase 3"
"ENSG00000204231.11","ENSG00000204231.11",-0.392745703244531,0.675200427034331,0.0282524876858562,"169","52","1.48104171733463",0.528158864036727,0.0200246634659407,"ENSG00000204231","RXRB","retinoid X receptor beta"
"ENSG00000105618.14","ENSG00000105618.14",-0.427028255101769,0.652445117064276,0.0171815023238717,"164","57","1.53269596759276",0.539609245716116,0.0197344016900847,"ENSG00000105618","PRPF31","pre-mRNA processing factor 31"
"ENSG00000145794.17","ENSG00000145794.17",0.480736502472728,1.61726508340223,0.00365792435398475,"77","144","0.61832782409196",0.553648641434901,0.0208913451993127,"ENSG00000145794","MEGF10","multiple EGF like domains 10"
"ENSG00000139514.13","ENSG00000139514.13",-0.458027745870643,0.632529925870389,0.0104812307103543,"165","56","1.58095286736664",0.557839107457428,0.0189118910969429,"ENSG00000139514","SLC7A1","solute carrier family 7 member 1"
"ENSG00000100221.10","ENSG00000100221.10",0.77463321279107,2.16979612774552,0.0102460620052003,"208","13","0.460872792246629",0.523407889820104,0.0114562599531587,"ENSG00000100221","JOSD1","Josephin domain containing 1"
"ENSG00000174547.13","ENSG00000174547.13",-0.341930820275118,0.710397348102393,0.0498081545727482,"164","57","1.4076629124126",0.520071531521913,0.0208750904591805,"ENSG00000174547","MRPL11","mitochondrial ribosomal protein L11"
"ENSG00000064490.14","ENSG00000064490.14",-0.378545354342422,0.684856909115919,0.02865141774857,"163","58","1.46015902984888",0.543372657876475,0.0192725454327113,"ENSG00000064490","RFXANK","regulatory factor X associated ankyrin containing protein"
"ENSG00000186417.14","ENSG00000186417.14",0.580606154186486,1.78712137360411,0.0176395451274361,"24","197","0.559559084665462",0.541584369828645,0.0138436625479434,"ENSG00000186417","GLDN","gliomedin"
"ENSG00000141380.14","ENSG00000141380.14",0.998255593032452,2.71354417209948,0.0197059072039755,"10","211","0.368521732677857",0.513238669727219,0.0117040581650307,"ENSG00000141380","SS18","SS18 subunit of BAF chromatin remodeling complex"
"ENSG00000149823.9","ENSG00000149823.9",-0.347619855317168,0.706367346973363,0.0467791463549786,"163","58","1.41569397889751",0.535819142689372,0.0198906751110529,"ENSG00000149823","VPS51","VPS51 subunit of GARP complex"
"ENSG00000207547.1","ENSG00000207547.1",-0.341295492965522,0.710848826341349,0.0285420088593687,"105","116","1.40676886975657",0.517776117012758,0.0221794923754733,"ENSG00000207547","MIR25","microRNA 25"
"ENSG00000104324.16","ENSG00000104324.16",1.34688686078374,3.84543550100297,0.021233027592699,"8","213","0.260048569203457",0.520605348849624,0.00820371447600703,"ENSG00000104324","CPQ","carboxypeptidase Q"
"ENSG00000177409.12","ENSG00000177409.12",0.758259282248806,2.13455732283748,0.0307369000245429,"14","207","0.468481211209964",0.522126728233598,0.0107990294176526,"ENSG00000177409","SAMD9L","sterile alpha motif domain containing 9 like"
"ENSG00000049656.14","ENSG00000049656.14",0.375140534520254,1.45519590550731,0.0386100002437473,"58","163","0.687192697708548",0.524448833609139,0.0205980482430151,"ENSG00000049656","CLPTM1L","CLPTM1 like"
"ENSG00000142166.13","ENSG00000142166.13",0.324157994253348,1.38286577470627,0.0368683218783596,"104","117","0.723135982024292",0.526183739924198,0.0223323575615991,"ENSG00000142166","IFNAR1","interferon alpha and beta receptor subunit 1"
"ENSG00000116791.14","ENSG00000116791.14",0.320429756032492,1.37771972048945,0.0374659654180214,"126","95","0.725837037191238",0.534324454171782,0.0218763714188204,"ENSG00000116791","CRYZ","crystallin zeta"
"ENSG00000143537.14","ENSG00000143537.14",0.423329076108734,1.52703672459652,0.0255772013847039,"184","37","0.654863097850005",0.533176746917205,0.0165750894085533,"ENSG00000143537","ADAM15","ADAM metallopeptidase domain 15"
"ENSG00000070961.16","ENSG00000070961.16",0.393325407308298,1.48190053214194,0.0126897846462705,"100","121","0.67480912403385",0.529199807825762,0.0222866503204637,"ENSG00000070961","ATP2B1","ATPase plasma membrane Ca2+ transporting 1"
"ENSG00000180155.20","ENSG00000180155.20",0.462066853519657,1.58735141970777,0.00273841626876247,"106","115","0.629980222138902",0.547936796028399,0.0223265957864999,"ENSG00000180155","LYNX1","Ly6/neurotoxin 1"
"ENSG00000006007.12","ENSG00000006007.12",0.455546958895865,1.57703572089745,0.0125413166616383,"177","44","0.634101045872902",0.54823039555864,0.0184716662383354,"ENSG00000006007","GDE1","glycerophosphodiester phosphodiesterase 1"
"ENSG00000182704.8","ENSG00000182704.8",0.658059837042771,1.9310421611349,0.0195529652149998,"204","17","0.517855083708937",0.523194362889019,0.0114199626002299,"ENSG00000182704","TSKU","tsukushi, small leucine rich proteoglycan"
"ENSG00000139178.11","ENSG00000139178.11",0.453045475681286,1.5730957224873,0.0267042969310706,"41","180","0.635689224568517",0.542465168419367,0.0168190949377915,"ENSG00000139178","C1RL","complement C1r subcomponent like"
"ENSG00000219928.2","ENSG00000219928.2",-0.52600438708874,0.59096151207528,0.00866297181108256,"181","40","1.69215757636787",0.544787273794907,0.0170777775328382,"ENSG00000219928",NA,NA
"ENSG00000130764.10","ENSG00000130764.10",-0.944060086154532,0.389045067952856,0.0383779738004645,"212","9","2.57039629177661",0.519484332461432,0.00798631926835609,"ENSG00000130764","LRRC47","leucine rich repeat containing 47"
"ENSG00000104490.18","ENSG00000104490.18",0.391567299811134,1.47929748059904,0.0117362640782866,"116","105","0.675996554523335",0.543612875673944,0.0219422151362859,"ENSG00000104490","NCALD","neurocalcin delta"
"ENSG00000146938.16","ENSG00000146938.16",0.432924228485113,1.54175939482971,0.0144441962451521,"58","163","0.648609636077781",0.532696311322266,0.0203960007085637,"ENSG00000146938","NLGN4X","neuroligin 4 X-linked"
"ENSG00000100814.18","ENSG00000100814.18",-0.437328747737284,0.645759104667079,0.00881848837313716,"154","67","1.54856508065117",0.551166390861047,0.0210092463600355,"ENSG00000100814","CCNB1IP1","cyclin B1 interacting protein 1"
"ENSG00000137106.18","ENSG00000137106.18",-0.348805147072376,0.705530591578447,0.0219579814188831,"107","114","1.41737298415757",0.549538248011531,0.0219781996151422,"ENSG00000137106","GRHPR","glyoxylate and hydroxypyruvate reductase"
"ENSG00000136518.17","ENSG00000136518.17",-0.365614645348399,0.693770097238677,0.0238815749756496,"147","74","1.44139968554449",0.548870976351892,0.0210828065361534,"ENSG00000136518","ACTL6A","actin like 6A"
"ENSG00000143344.16","ENSG00000143344.16",0.436862878078068,1.54784381918473,0.00486817431881056,"113","108","0.646060014328004",0.558292852185982,0.0216657197108725,"ENSG00000143344","RGL1","ral guanine nucleotide dissociation stimulator like 1"
"ENSG00000153406.14","ENSG00000153406.14",1.18176071236132,3.26010926719477,0.00937312779200451,"12","209","0.306738185146926",0.531228313671062,0.00957869014632004,"ENSG00000153406","NMRAL1","NmrA like redox sensor 1"
"ENSG00000011426.11","ENSG00000011426.11",0.622113970078648,1.86286191668702,0.0315993761937775,"22","199","0.536808440304817",0.519617786793359,0.014551468324204,"ENSG00000011426","ANLN","anillin, actin binding protein"
"ENSG00000141971.13","ENSG00000141971.13",-0.510047593762115,0.600466999648637,0.0113343541311718,"178","43","1.66537045430498",0.528238936635883,0.0189149255737532,"ENSG00000141971","MVB12A","multivesicular body subunit 12A"
"ENSG00000172889.16","ENSG00000172889.16",-0.473078936906726,0.623080885158673,0.00286411449943847,"84","137","1.60492806603326",0.542918913147921,0.0210526897628281,"ENSG00000172889","EGFL7","EGF like domain multiple 7"
"ENSG00000150907.10","ENSG00000150907.10",-0.573666618867135,0.563455669302765,0.00776640161128886,"32","189","1.77476251368174",0.538167938931298,0.015355527870602,"ENSG00000150907","FOXO1","forkhead box O1"
"ENSG00000183010.17","ENSG00000183010.17",4.04685834558714,57.2174170310681,0.000192223155430356,"220","1","0.0174771957891251",0.505685154540116,0.00563872761763093,"ENSG00000183010","PYCR1","pyrroline-5-carboxylate reductase 1"
"ENSG00000146242.9","ENSG00000146242.9",0.349173396909588,1.41789502764357,0.0392829166714104,"166","55","0.705270827884855",0.542038114557199,0.0189759360754939,"ENSG00000146242","TPBG","trophoblast glycoprotein"
"ENSG00000178202.13","ENSG00000178202.13",0.338621387811812,1.40301204717988,0.0305950342496922,"89","132","0.71275225470091",0.531762130998772,0.022067865735882,"ENSG00000178202","POGLUT3","protein O-glucosyltransferase 3"
"ENSG00000142546.14","ENSG00000142546.14",-0.42594959172278,0.653149265420103,0.0180257531811714,"167","54","1.53104359591801",0.530027224683713,0.0207480999759962,"ENSG00000142546","NOSIP","nitric oxide synthase interacting protein"
"ENSG00000011485.15","ENSG00000011485.15",-0.453842988257893,0.635182456520915,0.0160153036033828,"174","47","1.57435078650834",0.547055997437677,0.0177281826112127,"ENSG00000011485","PPP5C","protein phosphatase 5 catalytic subunit"
"ENSG00000155254.13","ENSG00000155254.13",1.16111183768396,3.19348193654353,0.0053659429876863,"17","204","0.313137828824656",0.530214060748412,0.0113847686855619,"ENSG00000155254","MARVELD1","MARVEL domain containing 1"
"ENSG00000205413.8","ENSG00000205413.8",0.554879012540505,1.74173024450846,0.00873370415192983,"38","183","0.574141720942679",0.52551646826456,0.0189397549789851,"ENSG00000205413","SAMD9","sterile alpha motif domain containing 9"
"ENSG00000123094.15","ENSG00000123094.15",0.308733001062476,1.36169874984298,0.0417487278756326,"118","103","0.734376821683438",0.553808786633214,0.0217473486280379,"ENSG00000123094","RASSF8","Ras association domain family member 8"
"ENSG00000074416.14","ENSG00000074416.14",0.607157437654535,1.83520728623849,0.0266919604438014,"204","17","0.544897575057931",0.516548337159024,0.0105655552341435,"ENSG00000074416","MGLL","monoglyceride lipase"
"ENSG00000188015.10","ENSG00000188015.10",-0.313435359413689,0.730931625325387,0.0390872003980515,"113","108","1.36811702401689",0.548604067688037,0.0219323141060662,"ENSG00000188015","S100A3","S100 calcium binding protein A3"
"ENSG00000177352.10","ENSG00000177352.10",-0.551860919386352,0.575877151668647,0.0218682202377286,"192","29","1.73648146501806",0.515080339507821,0.017049522070159,"ENSG00000177352","CCDC71","coiled-coil domain containing 71"
"ENSG00000176244.7","ENSG00000176244.7",-0.391099426580894,0.676312909216106,0.044464640193124,"38","183","1.47860551879613",0.533977472908771,0.017952365194323,"ENSG00000176244","ACBD7","acyl-CoA binding domain containing 7"
"ENSG00000169251.13","ENSG00000169251.13",-0.39339097731993,0.674764878242352,0.0334092814813614,"163","58","1.4819977035628",0.529920461218171,0.0200626676349745,"ENSG00000169251","NMD3","NMD3 ribosome export adaptor"
"ENSG00000064309.14","ENSG00000064309.14",-0.370750574360966,0.690216077676562,0.0231893508627993,"66","155","1.44882165504786",0.555517002081888,0.0206832522658555,"ENSG00000064309","CDON","cell adhesion associated, oncogene regulated"
"ENSG00000113194.13","ENSG00000113194.13",0.679053557525832,1.97201045428082,0.0494105695278524,"13","208","0.507096703178835",0.522260182565526,0.0114317630643229,"ENSG00000113194","FAF2","Fas associated factor family member 2"
"ENSG00000199753.1","ENSG00000199753.1",-0.508573160015355,0.601353001471718,0.00808704103591321,"171","50","1.66291678523705",0.533577109912988,0.0190982491147671,"ENSG00000199753","SNORD104","small nucleolar RNA, C/D box 104"
"ENSG00000100364.19","ENSG00000100364.19",0.413646320801929,1.51232215539868,0.00660695882088161,"103","118","0.66123477489912",0.569209416537661,0.0218135034637735,"ENSG00000100364","KIAA0930","KIAA0930"
"ENSG00000145817.17","ENSG00000145817.17",1.19010017767338,3.2874105160251,0.0422494754796359,"7","214","0.304190789414742",0.515480702503603,0.0077639999719731,"ENSG00000145817","YIPF5","Yip1 domain family member 5"
"ENSG00000110195.14","ENSG00000110195.14",0.29865394239139,1.34804304219408,0.0494551645897374,"118","103","0.74181607611905",0.525196177867934,0.022242129172727,"ENSG00000110195","FOLR1","folate receptor alpha"
"ENSG00000196950.14","ENSG00000196950.14",-0.364779667673358,0.694349621692803,0.0159447264119881,"113","108","1.44019665130951",0.566567020765494,0.0216096456175943,"ENSG00000196950","SLC39A10","solute carrier family 39 member 10"
"ENSG00000116260.17","ENSG00000116260.17",0.336210975599687,1.39963428234583,0.039353068542756,"78","143","0.714472353680828",0.527571664976245,0.0216689864532809,"ENSG00000116260","QSOX1","quiescin sulfhydryl oxidase 1"
"ENSG00000189046.11","ENSG00000189046.11",-1.19037641582845,0.304106771917239,0.0198664903058864,"216","5","3.28831874967962",0.519057278599263,0.00862995422003902,"ENSG00000189046","ALKBH2","alkB homolog 2, alpha-ketoglutarate dependent dioxygenase"
"ENSG00000174529.7","ENSG00000174529.7",1.21099991294219,3.35683952226386,0.00104542954783401,"212","9","0.297899257133865",0.523621416751188,0.0104088094398958,"ENSG00000174529","TMEM81","transmembrane protein 81"
"ENSG00000105341.19","ENSG00000105341.19",-0.65196244497385,0.521022295241842,0.0118126729427663,"198","23","1.91930366345615",0.53726044947419,0.0142098807288568,"ENSG00000105341","DMAC2","distal membrane arm assembly component 2"
"ENSG00000189369.9","ENSG00000189369.9",0.552809971772459,1.73813025916812,0.0334356079775909,"200","21","0.575330873348126",0.515987828964928,0.0115655176777882,"ENSG00000189369","GSPT2","G1 to S phase transition 2"
"ENSG00000017260.20","ENSG00000017260.20",0.340552341574005,1.40572381587818,0.0265033880993087,"97","124","0.711377290976095",0.546548870976352,0.0218385795441834,"ENSG00000017260","ATP2C1","ATPase secretory pathway Ca2+ transporting 1"
"ENSG00000228502.1","ENSG00000228502.1",-0.313324288357127,0.731012815182125,0.0377753533270601,"101","120","1.3679650742523",0.551486681257674,0.0219605747291328,"ENSG00000228502",NA,NA
"ENSG00000112562.19","ENSG00000112562.19",0.841087516514085,2.31888743439225,0.000205334787884827,"194","27","0.431241286303355",0.540169753910212,0.0135121816113987,"ENSG00000112562","SMOC2","SPARC related modular calcium binding 2"
"ENSG00000116698.21","ENSG00000116698.21",2.02055542548654,7.54251307444827,0.0470472492830395,"220","1","0.132581805312038",0.504297229488069,0.00427213994556763,"ENSG00000116698","SMG7","SMG7 nonsense mediated mRNA decay factor"
"ENSG00000028528.15","ENSG00000028528.15",0.583937313065914,1.79308448535855,0.0290598963796179,"203","18","0.557698205614689",0.515961138098543,0.0112755656802659,"ENSG00000028528","SNX1","sorting nexin 1"
"ENSG00000110042.8","ENSG00000110042.8",0.347326214159849,1.41527833390736,0.0273034700644596,"83","138","0.70657479595491",0.540276517375754,0.0214431917684077,"ENSG00000110042","DTX4","deltex E3 ubiquitin ligase 4"
"ENSG00000120899.18","ENSG00000120899.18",0.567859134658988,1.76448547915252,0.0051135795852931,"44","177","0.566737449423668",0.552127262050926,0.0173245639953189,"ENSG00000120899","PTK2B","protein tyrosine kinase 2 beta"
"ENSG00000150275.19","ENSG00000150275.19",-0.469621912602644,0.62523861844135,0.0155811366003963,"172","49","1.5993893699223",0.540970479901778,0.0176687954933752,"ENSG00000150275","PCDH15","protocadherin related 15"
"ENSG00000171189.17","ENSG00000171189.17",0.397931898743593,1.48874264121063,0.0241062474793934,"56","165","0.67170777024752",0.550392355735867,0.0185755845638508,"ENSG00000171189","GRIK1","glutamate ionotropic receptor kainate type subunit 1"
"ENSG00000180581.7","ENSG00000180581.7",0.320984362999181,1.37848402536939,0.0435038795445444,"78","143","0.7254345945228",0.529039662627449,0.0219059663384665,"ENSG00000180581",NA,NA
"ENSG00000110048.12","ENSG00000110048.12",0.949535152552742,2.58450797810222,0.00300564878072909,"15","206","0.386920840822588",0.531068168472749,0.0132034075036165,"ENSG00000110048","OSBP","oxysterol binding protein"
"ENSG00000164823.11","ENSG00000164823.11",-1.02913007605369,0.357317664597988,0.0237185072521483,"209","12","2.79863018002506",0.521326002242033,0.0100655364409294,"ENSG00000164823","OSGIN2","oxidative stress induced growth inhibitor family member 2"
"ENSG00000136999.5","ENSG00000136999.5",2.42058509843738,11.2524411749242,0.0180871441165034,"220","1","0.0888696047777148",0.504804355949394,0.00477180513368397,"ENSG00000136999","CCN3","cellular communication network factor 3"
"ENSG00000171444.18","ENSG00000171444.18",0.529272190261368,1.6976962589981,0.0407264597273046,"27","194","0.589033518039413",0.526504030320824,0.0145212536572206,"ENSG00000171444","MCC","MCC regulator of Wnt signaling pathway"
"ENSG00000060688.13","ENSG00000060688.13",-0.370773704026984,0.69020011339383,0.0193077688492844,"137","84","1.44885516619641",0.531068168472749,0.0227650676786826,"ENSG00000060688","SNRNP40","small nuclear ribonucleoprotein U5 subunit 40"
"ENSG00000232442.1","ENSG00000232442.1",-0.497214998618712,0.608222202819337,0.0126713671374848,"178","43","1.64413596768521",0.53368387337853,0.0179581981135189,"ENSG00000232442","MHENCR","melanoma highly expressed competing endogenous lncRNA for miR-425 and miR-489"
"ENSG00000197712.12","ENSG00000197712.12",0.331365306458607,1.39286852324872,0.0301277338917985,"98","123","0.717942851969692",0.554235840495382,0.0215603453246364,"ENSG00000197712","FAM114A1","family with sequence similarity 114 member A1"
"ENSG00000069329.18","ENSG00000069329.18",0.410738059503957,1.50793031680668,0.0247613289123838,"52","169","0.663160617473149",0.526237121656969,0.0198206308946444,"ENSG00000069329","VPS35","VPS35 retromer complex component"
"ENSG00000225573.4","ENSG00000225573.4",-0.465048028689446,0.628104937408209,0.00850967603993366,"163","58","1.5920906530784",0.537233758607804,0.0209923189721281,"ENSG00000225573","RPL35P5","ribosomal protein L35 pseudogene 5"
"ENSG00000064545.15","ENSG00000064545.15",-0.340206547197981,0.711623323778474,0.0447463881451373,"161","60","1.40523780852256",0.548096941226712,0.0192170249499152,"ENSG00000064545","TMEM161A","transmembrane protein 161A"
"ENSG00000013016.16","ENSG00000013016.16",0.390741291708338,1.47807607340918,0.0116930000422038,"133","88","0.676555163830979",0.54596167191587,0.0213742162744865,"ENSG00000013016","EHD3","EH domain containing 3"
"ENSG00000232909.1","ENSG00000232909.1",-0.334373824426811,0.715786153858629,0.0411409211442352,"141","80","1.39706530310658",0.512838306731436,0.0223295823215566,"ENSG00000232909",NA,NA
"ENSG00000134716.11","ENSG00000134716.11",0.339702741296205,1.40453001973028,0.0253144537583989,"123","98","0.711981934136257",0.538648374526237,0.0219032650079442,"ENSG00000134716","CYP2J2","cytochrome P450 family 2 subfamily J member 2"
"ENSG00000055950.16","ENSG00000055950.16",-0.376132825395321,0.686511140872438,0.0494228957485564,"177","44","1.45664059978571",0.530774568942508,0.0178842442482383,"ENSG00000055950","MRPL43","mitochondrial ribosomal protein L43"
"ENSG00000177283.7","ENSG00000177283.7",0.335883419425761,1.39917589857272,0.0331224433916546,"84","137","0.714706421844518",0.532402711792025,0.0219044293933678,"ENSG00000177283","FZD8","frizzled class receptor 8"
"ENSG00000184144.12","ENSG00000184144.12",0.630017696046526,1.8776438058425,0.0167459371408335,"24","197","0.532582376320997",0.537527358138045,0.0134326780427813,"ENSG00000184144","CNTN2","contactin 2"
"ENSG00000078401.7","ENSG00000078401.7",-0.858849873779243,0.423649052108936,0.0130111057904386,"13","208","2.36044432301211",0.526797629851065,0.0130470286172219,"ENSG00000078401","EDN1","endothelin 1"
"ENSG00000196715.7","ENSG00000196715.7",0.395912796699023,1.4857397504915,0.0347936164108312,"49","172","0.673065386901838",0.546281962312497,0.0175034844019935,"ENSG00000196715","VKORC1L1","vitamin K epoxide reductase complex subunit 1L1"
"ENSG00000172508.10","ENSG00000172508.10",0.357027499742103,1.4290751685121,0.0442191417433166,"56","165","0.699753254435986",0.551540062990445,0.0187364783043012,"ENSG00000172508","CARNS1","carnosine synthase 1"
"ENSG00000099282.10","ENSG00000099282.10",-0.487955323887331,0.613880298215556,0.0444486371731809,"198","23","1.62898207176029",0.522980835957935,0.0145729793609263,"ENSG00000099282","TSPAN15","tetraspanin 15"
"ENSG00000136444.10","ENSG00000136444.10",-1.29752381648122,0.273207467970596,0.026717867123021,"214","7","3.66022205552458",0.516735173223723,0.00796063250531389,"ENSG00000136444","RSAD1","radical S-adenosyl methionine domain containing 1"
"ENSG00000265519.1","ENSG00000265519.1",0.430541329722744,1.53808991201527,0.00616261190864584,"86","135","0.650157050110131",0.55794587092297,0.0214063552098646,"ENSG00000265519",NA,NA
"ENSG00000154059.11","ENSG00000154059.11",0.842985028870276,2.32329172923207,0.00440180457326423,"19","202","0.430423776496865",0.528399081834196,0.0137293240310286,"ENSG00000154059","IMPACT","impact RWD domain protein"
"ENSG00000162384.14","ENSG00000162384.14",-0.302984588416952,0.738610479439511,0.0485446192483475,"91","130","1.35389359863787",0.542732077083222,0.0217460695031207,"ENSG00000162384","CZIB","CXXC motif containing zinc binding protein"
"ENSG00000102524.11","ENSG00000102524.11",0.303538539024169,1.35464379658606,0.0467777021335922,"104","117","0.738201439020482",0.529680243420701,0.0223105649767965,"ENSG00000102524","TNFSF13B","TNF superfamily member 13b"
"ENSG00000101638.14","ENSG00000101638.14",0.464486457371191,1.5911968316273,0.0149209234449818,"178","43","0.628457762184777",0.536860086478407,0.017231255064162,"ENSG00000101638","ST8SIA5","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5"
"ENSG00000162755.14","ENSG00000162755.14",0.593525204649134,1.81035906607312,0.0252800988729256,"26","195","0.55237660790084",0.523621416751188,0.0146589267426877,"ENSG00000162755","KLHDC9","kelch domain containing 9"
"ENSG00000164609.10","ENSG00000164609.10",0.639960505237178,1.89640597972151,0.0297308959544711,"15","206","0.527313249743524",0.523861634548658,0.0125374799834427,"ENSG00000164609","SLU7","spliceosome associated SLU7"
"ENSG00000125352.6","ENSG00000125352.6",-0.355253234244424,0.700995904561853,0.0347669581568065,"156","65","1.4265418577945",0.531495222334917,0.0210660581658424,"ENSG00000125352","RNF113A","ring finger protein 113A"
"ENSG00000141736.14","ENSG00000141736.14",0.423419658177495,1.52717505300705,0.0356794160842747,"45","176","0.654803781682377",0.522046655634442,0.018766137730861,"ENSG00000141736","ERBB2","erb-b2 receptor tyrosine kinase 2"
"ENSG00000117791.16","ENSG00000117791.16",1.16418905167596,3.20332409929582,0.0217362000260375,"12","209","0.312175717786355",0.526210430790583,0.00847662653139722,"ENSG00000117791","MTARC2","mitochondrial amidoxime reducing component 2"
"ENSG00000211945.2","ENSG00000211945.2",0.344574429337593,1.41138914602712,0.0397018175594663,"162","59","0.708521815414886",0.527438210644318,0.0189968891151109,"ENSG00000211945","IGHV1-18","immunoglobulin heavy variable 1-18"
"ENSG00000277437.1","ENSG00000277437.1",-0.349998214326507,0.70468934806268,0.0243617038413644,"86","135","1.41906501460421",0.542652004484065,0.021366145009562,"ENSG00000277437",NA,NA
"ENSG00000136868.11","ENSG00000136868.11",0.340697788232431,1.40592828857945,0.0290012855884957,"143","78","0.711273831050375",0.564191533657183,0.0216362930410849,"ENSG00000136868","SLC31A1","solute carrier family 31 member 1"
